date,n_total,n_total_liq,classifiable_pct,adv,dec,unch,rana,adv_pct,adv_liq,dec_liq,unch_liq,rana_liq,osc,osc_liq
2020-09-16,6627,4318,0.6209497897600792,3737,2394,212,0.21905072581960527,0.6095253629098026,2431,1481,79,0.24284253578732107,7.256881115229246,11.164975946592207
2020-09-17,6546,4224,0.6243572055687947,2425,3699,225,-0.20803396472893534,0.39598301763553234,1565,2366,80,-0.20376494530653777,-3.9589068753750865,0.31436053083613513
2020-09-18,6486,4529,0.6295595102865076,2493,3581,165,-0.17912413566019098,0.4104379321699045,1569,2418,64,-0.2129420617005267,-12.083119619527697,-9.423343271988932
2020-09-21,6630,4434,0.6231884057971014,1010,5182,103,-0.6737726098191215,0.16311369509043927,634,3543,28,-0.6964328465405794,-43.70132962562706,-41.87650254904705
2020-09-22,6601,4241,0.6219208758397612,3168,2996,200,0.027903958468526932,0.5139519792342635,2044,1960,68,0.02097902097902098,-35.43256411833146,-33.5439778422065
2020-09-23,6638,4435,0.6212755478946073,850,5432,97,-0.7293855460044572,0.13530722699777142,430,3627,21,-0.7880207049543998,-66.05008201265129,-66.70193562531782
2020-09-24,6600,4352,0.6240536179719498,2903,3291,171,-0.06264126574103972,0.46867936712948016,2087,1991,58,0.023540951446787643,-58.560595389060595,-54.14039703169206
2020-09-25,6573,4177,0.624484181568088,4292,1878,154,0.3912479740680713,0.6956239870340356,2827,1098,63,0.4405095541401274,-29.169819358489704,-22.281149414316573
2020-09-28,6611,4201,0.6223932472691162,4958,1265,127,0.5934436766832717,0.7967218383416359,3174,707,46,0.6356609121360474,6.214928375200875,14.827480945407045
2020-09-29,6611,4177,0.6210552575776475,2550,3651,179,-0.177552007740687,0.4112239961296565,1490,2381,52,-0.23017308189098423,-2.11197117556762,3.189522796892129
2020-09-30,6668,4320,0.6207830583600098,3210,3021,209,0.03033220991815118,0.5151661049590756,2093,1784,81,0.07970079958730977,1.1733004473450623,8.716815039842109
2020-10-01,6632,4215,0.6229184655236215,4059,2191,174,0.29888,0.64944,2617,1302,61,0.3355447818321,17.403730686791125,26.191264944604644
2020-10-02,6615,4078,0.6224159402241594,3285,2907,177,0.061046511627906974,0.5305232558139535,2002,1781,58,0.058419243986254296,19.302055469478898,27.144686396161305
2020-10-05,6644,4071,0.621845620979713,4746,1488,149,0.5226179018286814,0.7613089509143407,3131,625,59,0.667199148029819,43.90718239136827,58.26313350743968
2020-10-06,6687,4206,0.6201911296250919,2488,3741,197,-0.20115588376946542,0.3994220581152673,1366,2428,67,-0.2799156562994201,28.536340717719508,37.222349903583535
2020-10-07,6607,4144,0.6227567298105683,4699,1549,150,0.5041613316261203,0.7520806658130602,3081,773,56,0.598858329008822,50.517450152940505,62.98506743818072
2020-10-08,6622,4053,0.621355594318465,4393,1768,198,0.42606719688362277,0.7130335984418114,2747,1018,65,0.4592297476759628,65.15400473216489,77.71583652642744
2020-10-09,6582,4018,0.625374251497006,3280,2867,170,0.0671872458109647,0.5335936229054824,1992,1708,57,0.07675675675675675,59.39849132010801,70.79841536828597
2020-10-12,6590,3959,0.6238154613466335,3669,2439,195,0.2013752455795678,0.6006876227897839,2184,1452,69,0.20132013201320131,60.889934884628985,70.75819696405581
2020-10-13,6558,3934,0.6296342529022594,2228,3890,178,-0.2716574043805165,0.3641712978097417,1248,2365,55,-0.30916136174923886,38.20903695986707,44.845944555496736
2020-10-14,6513,3953,0.6288347430879939,2134,3913,210,-0.2941954688275178,0.3529022655862411,1244,2349,72,-0.3075424436404119,17.498920827046224,22.547684928842585
2020-10-15,6539,3970,0.6259147110774665,3296,2742,183,0.09175223583968202,0.545876117919841,2172,1481,53,0.18915959485354503,19.001662162709152,28.205036448106917
2020-10-16,6556,4011,0.6255345911949686,2731,3332,200,-0.09912584529111002,0.450437077354445,1575,2046,82,-0.1300745650372825,10.647593637347814,16.93933882029601
2020-10-19,6617,4013,0.6244114002478315,1849,4273,188,-0.39594903626265926,0.30202548186867034,1060,2619,53,-0.4237564555585757,-11.389532468600333,-7.461623871648455
2020-10-20,6504,4005,0.6303221730890713,3618,2458,197,0.19091507570770244,0.5954575378538512,2051,1617,70,0.1183206106870229,-0.8311220283249137,-1.1832855416228014
2020-10-21,6623,3987,0.6223880597014926,2289,3796,181,-0.247658175842235,0.3761709120788825,1344,2340,53,-0.2703583061889251,-13.728188069244677,-15.243335685540155
2020-10-22,6614,4130,0.6251398731816487,3990,2145,203,0.30073349633251834,0.6503667481662592,2570,1121,70,0.3925765375237063,2.733045014852815,5.958280305469781
2020-10-23,6572,3961,0.6251411366202484,3656,2436,211,0.20026263952724885,0.6001313197636244,2240,1456,77,0.21212121212121213,11.770191236418436,15.03310430613122
2020-10-26,6685,4119,0.6230110159118727,1014,5163,155,-0.6716852841185041,0.16415735794074793,535,3163,41,-0.7106544077879935,-24.159295882612703,-23.421867690294192
2020-10-27,6537,3988,0.6275818639798488,2118,3985,215,-0.305915123709651,0.3470424381451745,1196,2515,55,-0.3554298032875236,-36.469702869528604,-38.42252918376296
2020-10-28,6746,4282,0.6208444552293133,766,5458,115,-0.7538560411311054,0.1230719794344473,409,3375,38,-0.7838266384778013,-69.20979820006677,-72.47582387427383
2020-10-29,6579,4119,0.629786176031825,3852,2330,211,0.2461986412164348,0.6230993206082174,2392,1439,72,0.24876011485251892,-46.85379659929957,-49.59967404877324
2020-10-30,6738,4289,0.6207565470417071,2029,4173,176,-0.345694937117059,0.3271525314414705,1284,2556,59,-0.33125,-57.099825164321814,-58.793073320352306
2020-11-02,6662,4137,0.6244471744471745,4449,1812,173,0.42117872544321994,0.71058936272161,2803,1056,62,0.4527079554288676,-27.230997333580266,-27.161566559507264
2020-11-03,6638,4156,0.6263844449913857,5000,1177,188,0.6189088554314393,0.8094544277157196,3228,588,64,0.6918238993710691,8.32951194778262,11.974976750922853
2020-11-04,6684,4061,0.6249846907532149,3339,2881,159,0.07363344051446945,0.5368167202572347,1876,1897,61,-0.0055658627087198514,11.428329077760488,10.507358293596543
2020-11-05,6656,4169,0.6258294421233719,4828,1402,157,0.5499197431781702,0.7749598715890851,3000,780,51,0.5873015873015873,37.83499121168781,38.843380221629936
2020-11-06,6616,4071,0.6257600198535799,2422,3744,168,-0.21440155692507298,0.3927992215374635,1461,2354,54,-0.23407601572739187,22.007447374975065,21.807581917541363
2020-11-09,6848,4514,0.6197032640949555,4518,1803,131,0.4295206454674893,0.7147603227337447,2648,1255,53,0.3569049449141686,40.56097027733891,36.68198449003596
2020-11-10,6719,4295,0.6224875137044708,3977,2410,152,0.2453421011429466,0.6226710505714733,2659,1429,48,0.300880626223092,47.01250029124617,46.41497283251482
2020-11-11,6636,4132,0.6263777089783281,3331,2904,185,0.06848436246992783,0.5342421812349639,1995,1883,59,0.02888086642599278,43.45060901802971,40.90461501131671
2020-11-12,6676,4160,0.6243710884771138,1716,4482,199,-0.4462729912875121,0.27686350435624396,943,2892,51,-0.5082138200782269,14.450071246467484,9.134001673924763
2020-11-13,6615,4124,0.628103277060576,4719,1485,175,0.5212765957446809,0.7606382978723404,3019,790,56,0.5851929640325545,37.959840447159095,36.5947964676241
2020-11-16,6794,4420,0.6191566265060241,4715,1562,155,0.5023100207105305,0.7511550103552652,2908,1007,48,0.4855683269476373,56.92256515980711,54.90957017965306
2020-11-17,6731,4257,0.6221192537495427,3383,2917,213,0.07396825396825397,0.536984126984127,2086,1880,89,0.05194150277357539,51.433993626208306,48.61281264383646
2020-11-18,6816,4293,0.616580310880829,2533,3788,186,-0.19854453409270684,0.40072773295364655,1328,2618,61,-0.3269133299543842,32.85845559380224,24.043279251096102
2020-11-19,6765,4236,0.6193540553666829,3758,2541,235,0.19320527067788537,0.5966026353389426,2400,1506,78,0.22887864823348694,36.39956853665564,30.705710713441164
2020-11-20,6757,4334,0.6209618654359971,3177,3097,227,0.012751036021676761,0.5063755180108384,1951,1941,101,0.0025693730729701952,30.222510527301605,24.933097302153158
2020-11-23,6874,4457,0.6128103634400863,4471,1886,183,0.4066383514236275,0.7033191757118138,2860,1175,59,0.41759603469640644,44.48437914676494,40.62418043016296
2020-11-24,6867,4562,0.6161664474470884,4555,1930,146,0.40478026214340784,0.7023901310717039,2911,1250,46,0.39918288872867097,56.36295045666129,52.91627830407375
2020-11-25,6782,4369,0.618117875333495,2928,3437,221,-0.07996857816182247,0.46001571091908877,1782,2299,88,-0.12668463611859837,41.999872159077825,36.86806435238364
2020-11-27,6667,3960,0.6196464143426295,3583,2678,184,0.14454559974444978,0.5722727998722249,2137,1586,64,0.1479989255976363,40.73514974916222,36.69667918773842
2020-11-30,6949,4625,0.610277613703485,2082,4285,160,-0.3460028270771164,0.3269985864614418,1178,2630,48,-0.38130252100840334,14.922714998860235,9.90158914572608
2020-12-01,6933,4458,0.6119828815977175,4004,2520,180,0.22746781115879827,0.6137339055793991,2532,1664,59,0.20686367969494757,21.452001624153464,16.35058924924443
2020-12-02,6831,4348,0.617512629299976,3717,2713,193,0.15614307931570762,0.5780715396578539,2278,1759,80,0.1285608124845182,23.361045088503882,17.867588030984926
2020-12-03,6897,4370,0.6144047619047619,3859,2540,238,0.2061259571808095,0.6030629785904047,2368,1612,83,0.1899497487437186,27.375615918336067,22.144730862178164
2020-12-04,6953,4488,0.608767969585363,4845,1661,189,0.4893944051644636,0.7446972025822318,3117,966,56,0.526818515797208,44.8346182974336,42.53440268121196
2020-12-07,7000,4548,0.6083274523641496,3049,3547,162,-0.07550030321406913,0.46224984839296546,1839,2306,82,-0.1126658624849216,31.293156821148195,27.780681158973323
2020-12-08,6951,4561,0.6071939018580277,4085,2439,216,0.25229920294297975,0.6261496014714899,2563,1583,91,0.2363724071394115,35.94871678267088,32.479259332881064
2020-12-09,7016,4623,0.6076038488617695,2699,3869,198,-0.17813641900121802,0.410931790499391,1628,2623,58,-0.2340625735121148,18.22769586864953,12.812398342331472
2020-12-10,6981,4476,0.6089728453364817,3777,2786,218,0.15099801919853725,0.5754990095992686,2446,1705,88,0.1785112021199711,19.441806417805797,16.561858985304198
2020-12-11,6978,4493,0.6077897478394696,2632,3912,208,-0.19559902200489,0.402200488997555,1508,2596,79,-0.2651072124756335,3.052809845074014,-2.496082189660867
2020-12-14,7045,4700,0.6074013541909876,2812,3798,170,-0.1491679273827534,0.4254160363086233,1783,2438,70,-0.15517649846008055,-8.653491542730208,-13.281605782530043
2020-12-15,7010,4622,0.6078408288203437,4709,1942,162,0.41602766501278005,0.70801383250639,3196,1096,69,0.48928238583411,9.640667848187498,9.786123789188986
2020-12-16,6982,4599,0.6088242252188313,3056,3515,209,-0.0698523816770659,0.46507380916146707,1898,2339,78,-0.10408307764928015,0.9399684536889052,-0.20817122010668987
2020-12-17,6980,4553,0.6087471850183714,4231,2312,206,0.293290539507871,0.6466452697539355,2767,1431,85,0.3182467841829443,11.653316688371024,12.364240494657258
2020-12-18,7039,4853,0.606203007518797,2895,3674,216,-0.11858730400365353,0.44070634799817326,1864,2425,72,-0.1307997202145022,0.16107067000614705,0.5995060884348286
2020-12-21,7111,4747,0.6058579335793358,2654,4001,193,-0.20240420736288506,0.3987978963185575,1705,2695,67,-0.225,-13.856450197007424,-14.172353348602416
2020-12-22,7055,4676,0.60586585650853,3262,3443,157,-0.026994780014914243,0.48650260999254286,2205,2147,69,0.01332720588235294,-17.001676919920452,-14.815071106408602
2020-12-23,7055,4656,0.6059718969555035,4365,2298,178,0.31022062134173795,0.655110310670869,2859,1437,71,0.33100558659217877,-2.7450673155788725,0.5933996016904419
2020-12-24,6835,3951,0.6099230111206159,3317,3152,214,0.025506260627608596,0.5127531303138043,1809,1940,79,-0.03494265137369965,-4.777658802995396,-4.53273683918725
2020-12-28,7112,4711,0.6032798325191905,3365,3200,154,0.02513328255902513,0.5125666412795126,1874,1934,54,-0.015756302521008403,-6.51028513415073,-7.93360236930718
2020-12-29,7106,4701,0.6046134229743827,2036,4706,163,-0.3960249184218333,0.30198754078908335,1053,3294,65,-0.515527950310559,-29.01703927066071,-35.79025677519071
2020-12-30,7091,4582,0.6045942164179104,4411,2284,208,0.3176997759522031,0.6588498879761016,2900,1332,86,0.3705103969754253,-12.428994142321612,-15.126827644045962
2020-12-31,7116,4649,0.6039856331827135,3428,3299,175,0.01917645309944998,0.509588226549725,2078,2133,68,-0.013061030634053668,-13.110236729517728,-16.562532979170914
2021-01-04,7100,4759,0.6095489498450591,2425,4328,126,-0.28180068117873536,0.3590996594106323,1560,2724,50,-0.27170868347338933,-28.676004671832096,-30.639631017773684
2021-01-05,7084,4617,0.6061520603598375,4766,1954,146,0.41845238095238096,0.7092261904761905,3165,1170,66,0.4602076124567474,-6.828703132595891,-5.926536889183341
2021-01-06,7121,4818,0.6076197053406999,4286,2450,155,0.27256532066508316,0.6362826603325415,3034,1312,74,0.39622641509433965,4.590530184749156,12.033731407086925
2021-01-07,7088,4661,0.6048001864150064,4517,2199,167,0.34514592019058965,0.6725729600952948,3083,1286,73,0.41130693522545203,17.96005199643075,28.083618149918195
2021-01-08,7089,4641,0.6081675150393336,3362,3315,172,0.007039089411412311,0.5035195447057061,2069,2209,71,-0.03272557269752221,12.395851346477485,19.464227828140626
2021-01-11,7166,4588,0.601496833621186,2952,3785,173,-0.12364553955766662,0.43817723022116667,1957,2277,76,-0.07557864903164856,1.0422490855811206,9.854674147173794
2021-01-12,7184,4747,0.6014658726523133,4569,2235,157,0.3430335097001764,0.6715167548500882,3044,1237,71,0.4220976407381453,14.663660369978974,26.473046867700965
2021-01-13,7151,4709,0.6014534548390817,3245,3551,168,-0.045026486168334316,0.47748675691583287,1812,2540,72,-0.16727941176470587,6.8336489228637,11.080537684270627
2021-01-14,7189,4816,0.5993799517740269,4619,2196,153,0.3555392516507704,0.6777696258253851,3028,1363,70,0.37918469596902754,20.13310778192105,25.187745030703006
2021-01-15,7195,4785,0.6004351809436556,2122,4677,173,-0.3757905574349169,0.3121047212825416,1241,3201,68,-0.4412426834759118,-5.163010886778868,-3.897900385497782
2021-01-19,7182,4799,0.6014874141876431,4290,2509,162,0.26195028680688337,0.6309751434034416,2926,1508,77,0.31980153360396935,5.1216649180066,9.305573139572102
2021-01-20,7205,4713,0.5994959330965747,3981,2818,189,0.1710545668480659,0.5855272834240329,2503,1895,90,0.13824465666211916,9.344668408567264,11.470171290716467
2021-01-21,7123,4745,0.6056760498384864,2800,3988,167,-0.17501473187978786,0.41249263406010606,1696,2680,67,-0.22486288848263253,-4.3948518854388805,-4.891825403746261
2021-01-22,7079,4785,0.6065650098940752,3800,2882,186,0.13738401676144868,0.5686920083807243,2550,1867,70,0.15462983925741453,-0.5002300453251091,0.11776293650918312
2021-01-25,7268,4925,0.5987549518958687,3081,3662,186,-0.08616342874091651,0.45691828562954173,2113,2368,76,-0.05690694041508592,-8.345199496919468,-6.176466830879974
2021-01-26,7239,4854,0.599088319088319,2639,4225,186,-0.23106060606060605,0.38446969696969696,1638,2872,82,-0.2736141906873614,-22.25578124653253,-22.36251346145708
2021-01-27,7359,5135,0.5952912296362419,1145,5867,100,-0.6734169994295494,0.16329150028522532,751,3904,27,-0.6773361976369495,-56.155869404666205,-56.27587111077263
2021-01-28,7268,4937,0.5999094305445488,4313,2655,148,0.23794489092996557,0.6189724454649828,2837,1825,81,0.21707421707421706,-39.29157091487143,-40.269891809825225
2021-01-29,7368,5043,0.5957304869913276,1965,4980,163,-0.43412526997840173,0.28293736501079914,1125,3500,73,-0.5135135135135135,-58.27964589694089,-62.912816577852595
2021-02-01,7328,4983,0.5974433729535771,5421,1588,149,0.546868312170067,0.7734341560850335,3703,950,57,0.5916612937889534,-25.17337266970214,-26.6992128065034
2021-02-02,7357,4901,0.5947492426792326,5080,1900,172,0.45558739255014324,0.7277936962750716,3308,1269,70,0.4454883111208215,-1.3056881780606835,-2.9117346513739055
2021-02-03,7350,4896,0.5932394366197183,4157,2838,189,0.18856325947105074,0.5942816297355253,2774,1746,81,0.22743362831858407,5.756503849228434,6.538383704406805
2021-02-04,7350,4914,0.5915047446904654,4918,2052,185,0.41119081779053085,0.7055954088952654,3210,1335,74,0.41254125412541254,22.897273429288504,23.8409242704187
2021-02-05,7380,4964,0.5905211141060198,4648,2316,193,0.33486502010338887,0.6674325100516945,3009,1528,90,0.32642715450738374,33.62185516873631,34.209686852105335
2021-02-08,7428,5141,0.5923008653206124,5280,1772,150,0.497447532614861,0.7487237663074305,3649,1034,58,0.5584027332906256,50.75238890569411,54.50270936434898
2021-02-09,7432,5081,0.5905748663101604,4041,3004,190,0.14719659332860185,0.573598296664301,2651,2072,89,0.12259157315265722,47.63268634195161,49.790172058597136
2021-02-10,7458,5151,0.5907733156322602,3301,3784,168,-0.06817219477769937,0.46591390261115034,2137,2631,56,-0.10360738255033557,33.95873781292695,34.20205401673669
2021-02-11,7426,5071,0.5908432661245405,3048,4022,180,-0.13776520509193776,0.4311173974540311,2088,2655,80,-0.11954459203036052,18.618067615834317,19.906342346861074
2021-02-12,7482,4968,0.5863717207647844,3920,3154,186,0.10828385637545943,0.5541419281877297,2679,1959,82,0.15523932729624837,17.711157332610806,21.323173123713556
2021-02-16,7541,5184,0.5876052027543994,3600,3570,170,0.0041841004184100415,0.502092050209205,2430,2248,74,0.03890551517742625,11.642205455939179,16.61125696636276
2021-02-17,7502,5073,0.5878266622560371,2847,4324,180,-0.2059684841723609,0.39701575791381954,1771,2990,67,-0.2560386473429952,-4.112588655433319,-2.247695759025059
2021-02-18,7478,5091,0.5879029577932868,2056,5094,158,-0.4248951048951049,0.2875524475524476,1215,3506,58,-0.4852785426816352,-28.508705713516832,-29.822856627368523
2021-02-19,7503,5075,0.5870597328033565,4838,2291,178,0.35727310983307614,0.6786365549165381,3324,1370,82,0.41627609714529185,-10.116431533201595,-8.17277289531898
2021-02-22,7545,5179,0.5867279894875165,3064,4127,154,-0.147823668474482,0.426088165762759,2060,2739,41,-0.1414878099604084,-19.595293866743962,-17.50928279522504
2021-02-23,7573,5320,0.58721183123097,2402,4858,131,-0.33829201101928374,0.3308539944903581,1654,3277,44,-0.32914216183329953,-37.12516181982906,-34.78716993931315
2021-02-24,7548,5168,0.5866184844502847,4901,2318,162,0.35780579027566145,0.6789028951378308,3454,1424,72,0.41615416154161544,-17.122683045870414,-12.121011429066172
2021-02-25,7617,5304,0.5856741573033708,959,6334,95,-0.7370080899492664,0.1314959550253668,515,4378,39,-0.7894951972205191,-54.67564429015282,-52.96330878376641
2021-02-26,7583,5304,0.5860722421086886,2904,4363,155,-0.20077060685289666,0.3996146965735517,1879,3059,75,-0.2389631429728635,-59.69817377774501,-60.0920537657335
2021-03-01,7581,5157,0.5847883020515059,5788,1471,120,0.5947100151536024,0.7973550075768012,3971,887,53,0.6348291477974475,-23.91991452042266,-22.197055917971145
2021-03-02,7543,5129,0.5858163826278174,2485,4736,149,-0.31172967733000967,0.34413516133499517,1404,3353,69,-0.40971200336346436,-38.53188790699055,-41.91290503659006
2021-03-03,7595,5268,0.5844947735191638,2785,4423,171,-0.22724750277469477,0.38637624861265263,1735,3075,78,-0.2785862785862786,-46.60835698520538,-52.00410526896701
2021-03-04,7660,5527,0.5834945196647324,1360,5954,128,-0.6281104730653542,0.18594476346732294,807,4216,52,-0.6786780808281904,-73.32384477668602,-80.37665105340005
2021-03-05,7632,5397,0.5810165073848828,5318,1955,175,0.4623951601814932,0.7311975800907466,3908,1201,76,0.5298492855744764,-41.27368595217617,-43.806926123689955
2021-03-08,7587,5103,0.5844410546960122,3872,3315,192,0.07750104355085571,0.5387505217754278,2549,2284,71,0.054831367680529694,-32.90913755899124,-36.07167257286672
2021-03-09,7543,5046,0.5864109589041095,4866,2315,155,0.3552430023673583,0.6776215011836791,3125,1569,51,0.33148700468683423,-11.705805054198034,-15.444890573733282
2021-03-10,7604,5043,0.5831969448990726,4789,2344,210,0.3427730267769522,0.6713865133884761,3138,1492,94,0.35550755939524836,5.858074483150844,3.4692602238151764
2021-03-11,7601,5117,0.5819967266775777,5367,1841,170,0.48917869034406214,0.7445893451720311,3550,1122,72,0.5196917808219178,28.166184293523877,27.832723925933514
2021-03-12,7518,4844,0.5863857016769638,3874,3198,235,0.09558823529411764,0.5477941176470589,2699,1830,96,0.1918745860013248,27.41926450742798,32.13346203058537
2021-03-15,7655,5079,0.5816370723256821,4230,2917,189,0.1837134462012033,0.5918567231006017,2755,1813,66,0.2062171628721541,31.049812313133128,36.36705464345125
2021-03-16,7636,5001,0.5795949477351916,2272,4956,203,-0.37133370226895407,0.314333148865523,1148,3502,68,-0.5062365591397849,6.246324201937492,4.18225495363736
2021-03-17,7592,4949,0.58155094877701,4135,2988,249,0.16102765688614348,0.5805138284430718,2932,1599,96,0.2941955418229971,11.626178203610413,16.664944992217407
2021-03-18,7639,5024,0.582646420824295,1650,5567,157,-0.5427462934737426,0.22862685326312873,936,3659,51,-0.5926006528835691,-19.02087503397159,-17.085489485086057
2021-03-19,7604,5133,0.581945661700263,4157,3008,214,0.1603628750872296,0.5801814375436148,2695,1931,80,0.1651534803285776,-9.973542748885738,-7.9689768551477504
2021-03-22,7632,4964,0.5810250817884406,3082,4059,228,-0.13681557204873268,0.4315922139756337,1817,2774,95,-0.2084513177956872,-17.04712828819102,-18.814753578488002
2021-03-23,7686,5166,0.5796804145972793,1225,6049,142,-0.6631839428100083,0.16840802859499587,566,4090,38,-0.756872852233677,-49.32822682091985,-55.41489563095097
2021-03-24,7715,5138,0.5778520595212422,2329,4952,181,-0.3602527125394863,0.31987364373025684,1227,3506,62,-0.48151278259032326,-61.53536341877231,-72.66293912548439
2021-03-25,7700,5108,0.5784758203799655,4611,2634,230,0.2728778467908903,0.6364389233954452,3408,1296,82,0.4489795918367347,-40.00826042632348,-40.52208289633011
2021-03-26,7637,4873,0.5816282107096212,4937,2277,186,0.36872747435542,0.68436373717771,3081,1484,77,0.34983570646221246,-16.610064687421623,-17.79623467464767
2021-03-29,7680,4867,0.5812344611393363,2074,5095,208,-0.4213976844748222,0.2893011577625889,978,3495,61,-0.562709590878605,-36.02781494873554,-43.90391813877682
2021-03-30,7639,4907,0.5819288898553876,4221,2956,218,0.17625748920161627,0.5881287446008081,2778,1677,79,0.24713804713804713,-22.567093663593337,-25.514086009080753
2021-03-31,7717,5061,0.5802150537634408,4352,2820,240,0.21360847741215838,0.6068042387060792,2713,1788,87,0.20550988669184625,-9.077792085951678,-11.744617130455255
2021-04-01,7750,4924,0.579976493215087,5540,1748,191,0.5203073545554336,0.7601536772777168,3456,1069,66,0.5275138121546962,17.835893580525465,16.187198119564318
2021-04-05,7817,4928,0.5783463734404737,4391,2944,193,0.1972733469665985,0.5986366734832993,2653,1822,69,0.18569832402234637,24.606214978019043,22.89718976111574
2021-04-06,7758,4852,0.580593509820666,3859,3409,270,0.061915244909190974,0.5309576224545954,2194,2207,93,-0.002953874119518291,23.503903595115574,19.087136758743398
2021-04-07,7709,4864,0.5790155440414507,2613,4590,263,-0.27446897126197417,0.3627655143690129,1296,3099,91,-0.41023890784982936,5.624697036199274,-4.630145928594225
2021-04-08,7679,4780,0.5821073128515794,4506,2617,284,0.26519724835041414,0.6325986241752071,2731,1612,100,0.2576559981579553,17.293162923764253,8.50947340376431
2021-04-09,7673,4815,0.579187983019484,3365,3723,294,-0.0505079006772009,0.47474604966139955,2000,2321,104,-0.07428835917611663,11.397977991632745,3.1040826992084405
2021-04-12,7689,4751,0.5814506539833532,2974,4185,232,-0.16915770358988685,0.41542114820505655,1773,2534,71,-0.17668911074994195,0.36811483906783876,-6.653084345374137
2021-04-13,7707,4747,0.5782144013818418,3279,3849,270,-0.07996632996632996,0.460016835016835,1878,2418,90,-0.12569832402234637,-4.6046900493926515,-12.412657410385593
2021-04-14,7691,4760,0.579590953360026,4001,3111,292,0.125140607424072,0.562570303712036,2489,1816,87,0.15632984901277583,1.42193209074069,-3.1736204421623495
2021-04-15,7724,4777,0.5808151414130551,3852,3303,270,0.07672955974842767,0.5383647798742138,2268,2039,88,0.053169259345251914,4.147031976318778,-0.4164052154968581
2021-04-16,7709,4862,0.5792202181661087,3539,3578,315,-0.005479837009976113,0.49726008149501194,2214,2102,113,0.025949953660797033,2.345787380686262,0.5821305451568772
2021-04-19,7737,4895,0.5797117039586919,2266,4901,276,-0.3676573182642668,0.31617134086786663,1312,3104,88,-0.4057971014492754,-17.3148797481975,-20.154384787713585
2021-04-20,7721,4902,0.5799160477881821,1783,5425,214,-0.5052719200887902,0.24736403995560488,1014,3465,67,-0.5472203616878768,-40.91890583587832,-44.85449648530934
2021-04-21,7732,4738,0.5803225806451613,5641,1557,237,0.567379827729925,0.7836899138649625,3728,650,59,0.7030607583371402,-7.263166220730251,-3.2347635030763104
2021-04-22,7736,4714,0.5791343669250646,3243,3868,327,-0.08789199831247363,0.4560540008437632,1913,2356,88,-0.10377137502928087,-11.214784320794935,-7.975324654072741
2021-04-23,7723,4654,0.5786741645939224,5360,1769,276,0.5037172113900968,0.7518586056950484,3303,971,66,0.5456247075339261,15.043116610382258,20.481176313256025
2021-04-26,7776,4727,0.5781400836640567,4678,2483,293,0.3065214355536936,0.6532607177768468,2942,1317,81,0.3815449636064804,27.558617531666684,36.505091562383555
2021-04-27,7735,4676,0.5792261132728059,3374,3782,305,-0.05701509223029626,0.4714924538848519,1968,2252,100,-0.06729857819905213,19.944751342507047,27.58083655229905
2021-04-28,7740,4635,0.5789019523244526,3956,3111,360,0.11956983161171643,0.5597849158058582,2424,1759,95,0.15897681090126703,22.16441818616365,31.126463790931265
2021-04-29,7784,4627,0.5783055198973043,3365,3782,290,-0.058346159227647965,0.470826920386176,1929,2257,74,-0.07835642618251314,15.055611704591014,22.135680906818145
2021-04-30,7774,4868,0.5791840668165756,2456,4738,283,-0.3172087850986934,0.34139560745065334,1256,2991,88,-0.408523663762656,-4.04082718922882,-2.1704787426398107
2021-05-03,7884,4810,0.575306294888044,4272,2972,280,0.17945886250690227,0.5897294312534511,2491,1875,82,0.14109024278515803,4.485304072781148,4.539302478177538
2021-05-04,7884,4879,0.5747017210431845,2571,4758,272,-0.2984036021285305,0.3507981989357348,1406,2992,78,-0.36061846293769895,-12.140403450335873,-14.831966376557368
2021-05-05,7842,4757,0.5774408989716951,3502,3763,304,-0.03592567102546455,0.48203716448726774,1993,2367,93,-0.08577981651376147,-13.170784810195949,-17.57830909427605
2021-05-06,7839,4851,0.5770742590035058,3433,3786,294,-0.048898739437595234,0.47555063028120237,2124,2243,81,-0.027249828257384933,-14.634560369431869,-16.91204115963532
2021-05-07,7849,4715,0.5765555319600765,4996,2219,304,0.3848925848925849,0.6924462924462924,3061,1256,90,0.41811443131804493,5.876650545777587,6.010391109052177
2021-05-10,7924,4909,0.5754371270024081,2050,5255,276,-0.43874058863791926,0.2806297056810404,1027,3355,66,-0.5312642628936559,-17.797306050972423,-21.889915967350312
2021-05-11,7918,4902,0.5752620545073375,2652,4701,271,-0.27866177070583437,0.36066911464708284,1818,2658,75,-0.1876675603217158,-29.94561151433458,-28.455393809240693
2021-05-12,7978,4959,0.5738181818181818,1390,6009,255,-0.6242735504797946,0.18786322476010273,680,3819,58,-0.6977106023560792,-57.463273616635554,-59.42875249672893
2021-05-13,7842,4919,0.5779213899777519,4163,3205,244,0.13002171552660152,0.5650108577633007,2670,1834,63,0.18561278863232683,-42.98879504569991,-41.44766086262742
2021-05-14,7842,4741,0.5778675454448815,5874,1354,278,0.6253458771444383,0.8126729385722191,3813,568,72,0.7406984706687971,-5.6319638114295945,1.8876948906660111
2021-05-17,7833,4639,0.5773152081563296,3802,3390,297,0.05728587319243604,0.528642936596218,2235,1978,75,0.061001661523854736,-2.066713484671441,4.9451451280314505
2021-05-18,7821,4740,0.577829937053238,3457,3686,329,-0.03205935881282374,0.48397032059358813,1910,2301,94,-0.0928520541439088,-3.475352488132851,-0.15814642804943235
